,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,
2018-01-10-14-00-04,14292.1963,29037.6113,38011.5547,46662.2383,44832.2930,42069.8516,37353.7031,27957.0469,20529.1602,17267.5898,6370.4556,2554.8892,3320.9534,2146.9331,1086.8521,
2018-01-10-14-37-46,14341.6504,29141.9922,38209.2031,46903.0391,45137.0313,42279.7578,37523.2227,28080.6758,20644.8926,17351.8770,6376.0664,2558.3069,3335.5986,2157.9185,1089.0500,
2018-01-10-15-00-04,14351.1523,29152.7246,38140.3047,46804.4609,45045.1641,42222.7578,37492.6875,28022.1523,20584.4688,17322.6445,6385.3369,2562.2144,3333.6470,2155.7222,1085.6328,
2018-01-11-10-53-19,14397.6816,29195.1602,38261.0000,46922.4102,45168.6406,42334.5703,37595.5313,28087.7480,20658.7813,17399.6211,6389.7275,2568.5615,3336.8198,2162.0691,1088.0732,
2018-01-11-11-00-39,14333.1230,29127.1172,38163.7578,46760.3203,44988.8203,42207.8359,37486.8281,27980.9414,20584.7109,17318.0156,6374.3589,2571.9797,3325.3472,2157.4312,1083.1914,
2018-01-11-15-28-49,14337.7529,29148.0898,38204.0703,46831.6797,45055.4531,42252.8477,37529.5781,28068.4844,20623.4531,17367.4668,6386.5566,2564.8987,3335.8433,2158.6519,1090.0264,
2018-01-11-15-40-16,14269.0527,28985.1758,37965.8750,46605.1094,44839.6406,42052.2422,37336.1172,27903.8867,20512.1055,17257.8457,6369.7236,2557.3311,3317.5356,2153.5247,1083.9236,
2018-01-11-16-26-33,14260.5254,28929.3281,37930.4453,46545.5313,44784.0391,42002.3320,37284.8203,27862.9219,20486.2813,17250.2930,6355.3306,2554.4009,3317.0469,2151.5713,1084.8994,
2018-01-11-17-11-38,14157.4746,28736.6641,37634.6172,46212.6016,44397.7969,41717.8438,37017.1250,27662.9727,20367.1406,17130.4414,6320.9326,2548.7871,3309.9683,2137.6550,1083.6790,
2018-01-11-18-06-06,14189.3896,28852.0176,37787.7813,46371.9492,44573.6406,41787.3086,37139.9805,27758.5566,20421.9570,17175.0215,6321.1768,2548.2979,3304.3533,2142.2939,1080.7491,
2018-01-11-18-15-32,14207.1738,28818.6055,37786.8047,46319.2422,44556.7422,41800.0313,37103.8320,27743.1953,20413.9180,17145.3008,6324.3477,2543.6606,3309.4797,2143.0259,1084.1675,
2018-01-12-09-38-08,14224.4707,28904.9395,37901.8672,46462.4141,44685.5781,41945.5781,37259.1758,27819.7617,20454.8516,17218.1387,6329.4717,2549.7634,3316.5596,2148.1538,1083.4355,
2018-01-12-10-00-13,14318.0195,29078.3398,38108.7930,46701.9648,44904.5547,42146.6719,37452.1406,28013.6172,20544.2656,17309.9766,6372.8945,2554.8894,3324.8579,2148.8857,1081.9705,
