WaveLength,Module1,Min%, Max%, Modue2,Min%, Max%
720,28967.3100,-150.00,150.00,22742.0000,-150.00,150.00,
721,28567.2100,-150.00,150.00,22405.5300,-150.00,150.00,
722,28464.1100,-150.00,150.00,22302.9800,-150.00,150.00,
723,28428.6600,-150.00,150.00,22286.1600,-150.00,150.00,
724,28633.5700,-150.00,150.00,22293.9200,-150.00,150.00,
725,28866.1400,-150.00,150.00,22411.0300,-150.00,150.00,
726,29021.3200,-150.00,150.00,22470.2300,-150.00,150.00,
727,29218.8000,-150.00,150.00,22524.2600,-150.00,150.00,
728,29229.8600,-150.00,150.00,22424.6200,-150.00,150.00,
729,29200.9000,-150.00,150.00,22315.2700,-150.00,150.00,
730,28998.8700,-150.00,150.00,22122.1500,-150.00,150.00,
731,28225.4000,-150.00,150.00,21469.1400,-150.00,150.00,
732,27716.8400,-150.00,150.00,21155.7800,-150.00,150.00,
733,27099.7900,-150.00,150.00,20677.2200,-150.00,150.00,
734,25681.0700,-150.00,150.00,19515.2500,-150.00,150.00,
735,24903.7700,-150.00,150.00,18926.2200,-150.00,150.00,
736,24109.6400,-150.00,150.00,18361.4300,-150.00,150.00,
737,22613.0900,-150.00,150.00,17241.1100,-150.00,150.00,
738,22080.9000,-150.00,150.00,16789.6700,-150.00,150.00,
739,21597.1300,-150.00,150.00,16443.9300,-150.00,150.00,
740,21246.5600,-150.00,150.00,15981.6900,-150.00,150.00,
741,20891.7800,-150.00,150.00,15913.1100,-150.00,150.00,
742,20841.7500,-150.00,150.00,15916.6700,-150.00,150.00,
743,20881.7100,-150.00,150.00,16037.3300,-150.00,150.00,
744,21237.4700,-150.00,150.00,16241.4500,-150.00,150.00,
745,21522.0800,-150.00,150.00,16483.3900,-150.00,150.00,
746,21698.1700,-150.00,150.00,17112.7300,-150.00,150.00,
747,22484.1000,-150.00,150.00,17463.2500,-150.00,150.00,
748,22834.0300,-150.00,150.00,17832.8200,-150.00,150.00,
749,23234.9600,-150.00,150.00,18485.2500,-150.00,150.00,
750,23863.3500,-150.00,150.00,18765.5500,-150.00,150.00,
751,24085.5900,-150.00,150.00,18977.3000,-150.00,150.00,
752,24135.9600,-150.00,150.00,19131.5100,-150.00,150.00,
753,23927.3600,-150.00,150.00,19052.6300,-150.00,150.00,
754,23454.6000,-150.00,150.00,18804.3400,-150.00,150.00,
755,23152.7600,-150.00,150.00,18561.2300,-150.00,150.00,
756,22658.5800,-150.00,150.00,17972.1700,-150.00,150.00,
757,21714.0900,-150.00,150.00,17639.4700,-150.00,150.00,
758,21232.5900,-150.00,150.00,17275.0600,-150.00,150.00,
759,20758.2500,-150.00,150.00,16596.2700,-150.00,150.00,
760,19899.9100,-150.00,150.00,16251.4800,-150.00,150.00,
761,19556.1900,-150.00,150.00,15967.4600,-150.00,150.00,
762,19364.8500,-150.00,150.00,15614.1600,-150.00,150.00,
763,19543.5200,-150.00,150.00,15769.4600,-150.00,150.00,
764,19716.6800,-150.00,150.00,16054.8000,-150.00,150.00,
765,19818.0400,-150.00,150.00,16274.7700,-150.00,150.00,
766,19693.2900,-150.00,150.00,15981.6900,-150.00,150.00,
767,18894.1200,-150.00,150.00,15626.4600,-150.00,150.00,
768,18415.6200,-150.00,150.00,14905.1200,-150.00,150.00,
769,18054.4100,-150.00,150.00,14683.3900,-150.00,150.00,
770,17703.9300,-150.00,150.00,14529.6100,-150.00,150.00,
771,17671.4500,-150.00,150.00,14476.1900,-150.00,150.00,
772,17677.2900,-150.00,150.00,14477.1600,-150.00,150.00,
773,17874.7800,-150.00,150.00,14535.7600,-150.00,150.00,
774,18003.4100,-150.00,150.00,14697.9600,-150.00,150.00,
775,18172.0000,-150.00,150.00,14762.0500,-150.00,150.00,
776,18609.5500,-150.00,150.00,14894.4400,-150.00,150.00,
777,18861.9600,-150.00,150.00,15243.3300,-150.00,150.00,
778,19222.8800,-150.00,150.00,15471.4700,-150.00,150.00,
779,19424.9500,-150.00,150.00,15644.5800,-150.00,150.00,
780,20046.1100,-150.00,150.00,15991.4000,-150.00,150.00,
781,20283.2700,-150.00,150.00,16211.6900,-150.00,150.00,
782,20641.9400,-150.00,150.00,16395.0900,-150.00,150.00,
783,20997.7000,-150.00,150.00,16578.1600,-150.00,150.00,
784,21151.3700,-150.00,150.00,16684.2400,-150.00,150.00,
785,21236.4900,-150.00,150.00,16784.8200,-150.00,150.00,
786,21462.6200,-150.00,150.00,16831.3900,-150.00,150.00,
787,21542.2200,-150.00,150.00,16876.6600,-150.00,150.00,
788,21561.0600,-150.00,150.00,16930.0200,-150.00,150.00,
789,21674.4500,-150.00,150.00,17000.2000,-150.00,150.00,
790,21615.9700,-150.00,150.00,16980.1500,-150.00,150.00,
791,21499.0100,-150.00,150.00,16869.8700,-150.00,150.00,
792,21272.5600,-150.00,150.00,16684.5600,-150.00,150.00,
793,20663.7100,-150.00,150.00,16205.8700,-150.00,150.00,
794,20314.7800,-150.00,150.00,15937.0500,-150.00,150.00,
795,20014.2700,-150.00,150.00,15701.8500,-150.00,150.00,
796,19315.7900,-150.00,150.00,15191.2300,-150.00,150.00,
797,18975.6600,-150.00,150.00,14961.1200,-150.00,150.00,
798,18658.6100,-150.00,150.00,14679.1800,-150.00,150.00,
799,18067.0800,-150.00,150.00,14209.0600,-150.00,150.00,
800,17723.4100,-150.00,150.00,13950.3000,-150.00,150.00,
801,17473.9600,-150.00,150.00,13754.6600,-150.00,150.00,
802,16963.3800,-150.00,150.00,13350.9800,-150.00,150.00,
803,16830.2200,-150.00,150.00,13238.8600,-150.00,150.00,
804,16725.3200,-150.00,150.00,13170.4800,-150.00,150.00,
805,16640.5600,-150.00,150.00,13159.1400,-150.00,150.00,
806,16775.0100,-150.00,150.00,13223.6300,-150.00,150.00,
807,16957.2100,-150.00,150.00,13380.7900,-150.00,150.00,
808,17174.5000,-150.00,150.00,13741.7100,-150.00,150.00,
809,17832.8800,-150.00,150.00,14025.1200,-150.00,150.00,
810,18194.7300,-150.00,150.00,14416.2900,-150.00,150.00,
811,18594.6100,-150.00,150.00,15018.7300,-150.00,150.00,
812,19458.4100,-150.00,150.00,15280.5500,-150.00,150.00,
813,19754.0400,-150.00,150.00,15562.0700,-150.00,150.00,
814,19948.3200,-150.00,150.00,15944.4900,-150.00,150.00,
815,20083.4700,-150.00,150.00,15918.6100,-150.00,150.00,
816,19997.7000,-150.00,150.00,15813.4600,-150.00,150.00,
817,19818.0400,-150.00,150.00,15494.4400,-150.00,150.00,
818,19210.5400,-150.00,150.00,15208.7100,-150.00,150.00,
819,18980.2100,-150.00,150.00,14956.2600,-150.00,150.00,
